price,n_accommodates,n_bathrooms,n_beds,n_guests_included,n_extra_people,n_minimum_nights,n_number_of_reviews,n_review_scores_rating,n_reviews_per_month,n_days_since,p_host_response_rate,f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,d_hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,neighbourhood_cleansed,property_type,room_type,usd_price_day,usd_cleaning_fee,cancellation_policy,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights
75,2,1,1,1,0,2,5,100,.65,231,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,75.00,35,flexible,4.3174882,4,.69314718,.48045301,0,1,1.7917595,1,5.4424176,29.619909,161.20392,53361,12326391,4.6051702,2
130,4,1,2,4,15,2,8,100,.97,246,,House,Entire home/apt,flexible,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,130.00,40,flexible,4.8675346,16,1.3862944,1.9218121,.69314718,1,2.1972246,1,5.5053315,30.308676,166.8593,60516,14886936,4.6051702,2
95,2,1,1,2,25,5,11,98,.25,1330,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Private room,95.00,45,strict,4.5538769,4,.69314718,.48045301,0,1,2.4849067,1,7.192934,51.7383,372.15018,1768900,2352636928,4.5849676,3
50,2,1,1,1,0,10,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,Hackney,Apartment,Private room,50.00,,flexible,3.9120231,4,.69314718,.48045301,0,1,0,0,,,,,,,3
75,2,1,1,1,0,2,6,93,.51,349,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,75.00,20,strict,4.3174882,4,.69314718,.48045301,0,1,1.9459101,1,5.855072,34.281868,200.72281,121801,42508548,4.5325994,2
70,2,1,1,1,15,1,3,93,.15,595,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Entire home/apt,70.00,15,strict,4.2484951,4,.69314718,.48045301,0,1,1.3862944,1,6.3885612,40.813713,260.74091,354025,210644880,4.5325994,1
45,2,1,1,1,5,1,2,100,.42,142,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Hackney,Apartment,Private room,45.00,20,flexible,3.8066626,4,.69314718,.48045301,0,1,1.0986123,1,4.9558272,24.560225,121.71622,20164,2863288,4.6051702,1
99,2,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hackney,Apartment,Private room,99.00,,flexible,4.59512,4,.69314718,.48045301,0,1,0,0,,,,,,,1
55,2,1,1,1,0,1,5,95,1.26,118,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Private room,55.00,10,moderate,4.0073333,4,.69314718,.48045301,0,1,1.7917595,1,4.7706847,22.759432,108.57808,13924,1643032,4.5538769,1
68,2,1,1,1,39,4,3,93,.4,224,100,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,68.00,39,strict,4.2195077,4,.69314718,.48045301,0,1,1.3862944,1,5.4116459,29.285912,158.48499,50176,11239424,4.5325994,3
95,4,1,2,2,25,2,29,97,1.1,793,79,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,House,Entire home/apt,95.00,30,strict,4.5538769,16,1.3862944,1.9218121,.69314718,1,3.4011974,1,6.6758232,44.566616,297.51886,628849,498677248,4.5747108,2
120,2,1,1,1,0,2,16,98,1.05,454,90,Apartment,Entire home/apt,moderate,Real Bed,Hackney,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,120.00,25,moderate,4.7874918,4,.69314718,.48045301,0,1,2.8332133,1,6.1180973,37.431114,229.0072,206116,93576664,4.5849676,2
150,4,1,2,2,100,4,0,,,,,House,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,150.00,40,moderate,5.0106354,16,1.3862944,1.9218121,.69314718,1,0,0,,,,,,,3
150,3,1,2,2,10,3,2,90,.75,79,83,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,150.00,39,strict,5.0106354,9,1.0986123,1.206949,.69314718,1,1.0986123,1,4.3694477,19.092073,83.421814,6241,493039,4.4998097,3
40,2,2,1,1,0,1,1,100,1,28,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,Hackney,Apartment,Private room,40.00,20,moderate,3.6888795,4,.69314718,.48045301,0,2,.69314718,1,3.3322046,11.103587,36.999424,784,21952,4.6051702,1
120,3,1.5,3,1,30,1,0,,,,90,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hackney,Apartment,Private room,120.00,10,flexible,4.7874918,9,1.0986123,1.206949,1.0986123,1,0,0,,,,,,,1
35,1,1,1,1,0,2,42,96,.84,1493,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,35.00,15,moderate,3.5553482,1,0,0,0,1,3.7612002,1,7.3085427,53.414795,390.38434,2229049,3327970048,4.5643482,2
45,2,1,1,1,12,1,3,100,1.08,82,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,45.00,20,flexible,3.8066626,4,.69314718,.48045301,0,1,1.3862944,1,4.4067192,19.419174,85.574844,6724,551368,4.6051702,1
27,1,1,1,1,0,5,3,100,.17,530,33,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,27.00,,flexible,3.2958369,1,0,0,0,1,1.3862944,1,6.2728772,39.348988,246.83138,280900,148876992,4.6051702,3
45,2,1,1,1,10,2,6,100,.52,347,100,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,45.00,15,moderate,3.8066626,4,.69314718,.48045301,0,1,1.9459101,1,5.8493247,34.2146,200.13231,120409,41781924,4.6051702,2
180,4,2,2,1,0,5,0,,,,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,180.00,,flexible,5.1929569,16,1.3862944,1.9218121,.69314718,2,0,0,,,,,,,3
69,2,2,2,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,69.00,15,flexible,4.2341065,4,.69314718,.48045301,.69314718,2,0,0,,,,,,,1
40,2,1,1,1,0,2,0,,,,100,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,Hackney,House,Private room,40.00,,flexible,3.6888795,4,.69314718,.48045301,0,1,0,0,,,,,,,2
40,3,1,1,1,10,2,0,,,,25,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,Hackney,House,Private room,40.00,,flexible,3.6888795,9,1.0986123,1.206949,0,1,0,0,,,,,,,2
99,8,1,4,4,7,33,0,,,,90,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,99.00,,strict,4.59512,64,2.0794415,4.3240771,1.3862944,1,0,0,,,,,,,3
65,2,1,1,1,0,1,22,95,1.1,597,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,65.00,20,flexible,4.1743875,4,.69314718,.48045301,0,1,3.1354942,1,6.3919172,40.856606,261.15204,356409,212776176,4.5538769,1
25,2,2,1,1,0,2,0,,,,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,25.00,8,strict,3.2188759,4,.69314718,.48045301,0,2,0,0,,,,,,,2
75,6,1,3,2,15,1,110,87,3.08,1069,85,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Hackney,Apartment,Entire home/apt,75.00,30,strict,4.3174882,36,1.7917595,3.210402,1.0986123,1,4.7095304,2,6.9744787,48.643353,339.26202,1142761,1221611520,4.4659081,1
30,2,1.5,1,1,0,2,9,93,.75,357,75,House,Private room,flexible,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,1,2.3025851,1,5.8777356,34.547775,203.0627,127449,45499292,4.5325994,2
24,1,1,1,1,20,3,46,93,4.45,309,100,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,24.00,,moderate,3.1780539,1,0,0,0,1,3.8501475,1,5.7333412,32.871201,188.46181,95481,29503628,4.5325994,3
60,2,1,1,1,20,2,0,,,,,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,60.00,,moderate,4.0943446,4,.69314718,.48045301,0,1,0,0,,,,,,,2
199,7,2,3,6,20,3,0,,,,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,199.00,40,strict,5.2933049,49,1.9459101,3.786566,1.0986123,2,0,0,,,,,,,3
45,1,1,1,1,0,2,0,,,,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Private room,45.00,,flexible,3.8066626,1,0,0,0,1,0,0,,,,,,,2
75,2,.5,1,1,45,1,0,,,,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,75.00,15,moderate,4.3174882,4,.69314718,.48045301,0,0,0,0,,,,,,,1
45,2,1,1,1,10,3,2,100,.08,742,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Hackney,Apartment,Private room,45.00,30,flexible,3.8066626,4,.69314718,.48045301,0,1,1.0986123,1,6.6093493,43.683498,288.71948,550564,408518496,4.6051702,3
190,4,1,2,1,0,2,2,100,.06,1034,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,190.00,40,strict,5.2470241,16,1.3862944,1.9218121,.69314718,1,1.0986123,1,6.9411902,48.180122,334.4274,1069156,1105507328,4.6051702,2
85,3,1,2,1,0,3,14,94,.71,593,71,Apartment,Entire home/apt,flexible,Real Bed,Hackney,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,85.00,20,flexible,4.4426513,9,1.0986123,1.206949,.69314718,1,2.7080503,1,6.3851943,40.770706,260.32889,351649,208527856,4.5432949,3
35,2,1,1,2,0,2,15,88,1.39,322,100,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,35.00,,moderate,3.5553482,4,.69314718,.48045301,0,1,2.7725887,1,5.7745514,33.345444,192.55498,103684,33386248,4.4773369,2
26,1,1,1,1,0,3,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,Hackney,House,Private room,26.00,,flexible,3.2580965,1,0,0,0,1,0,0,,,,,,,3
100,4,1,3,1,0,7,5,100,1,149,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,Hackney,Apartment,Entire home/apt,100.00,,flexible,4.6051702,16,1.3862944,1.9218121,1.0986123,1,1.7917595,1,5.0039463,25.039478,125.2962,22201,3307949,4.6051702,3
40,2,1.5,1,1,0,3,1,100,.07,429,,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,40.00,9,moderate,3.6888795,4,.69314718,.48045301,0,1,.69314718,1,6.0614572,36.741264,222.7056,184041,78953592,4.6051702,3
45,1,1,1,1,0,5,2,100,.14,431,,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,,moderate,3.8066626,1,0,0,0,1,1.0986123,1,6.0661082,36.797668,223.21864,185761,80062992,4.6051702,3
73,2,1,1,2,0,2,28,97,1.74,483,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,73.00,30,strict,4.2904596,4,.69314718,.48045301,0,1,3.3672957,1,6.1800165,38.192604,236.03093,233289,112678584,4.5747108,2
110,4,1,2,1,0,2,14,99,2.36,177,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,110.00,66,strict,4.7004805,16,1.3862944,1.9218121,.69314718,1,2.7080503,1,5.1761498,26.792528,138.68213,31329,5545233,4.59512,2
120,4,1,2,1,0,2,0,,,,,House,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,120.00,,flexible,4.7874918,16,1.3862944,1.9218121,.69314718,1,0,0,,,,,,,2
29,2,1,1,1,15,6,1,100,.02,1211,,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,House,Private room,29.00,19,moderate,3.3672957,4,.69314718,.48045301,0,1,.69314718,1,7.0992017,50.398666,357.79028,1466521,1775956992,4.6051702,3
35,1,1,1,1,10,1,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,35.00,25,flexible,3.5553482,1,0,0,0,1,0,0,,,,,,,1
60,6,1,3,2,30,1,1,100,.47,63,100,House,Entire home/apt,flexible,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,Hackney,House,Entire home/apt,60.00,,flexible,4.0943446,36,1.7917595,3.210402,1.0986123,1,.69314718,1,4.1431346,17.165564,71.11924,3969,250047,4.6051702,1
55,2,1,1,1,0,2,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,Hackney,House,Private room,55.00,,flexible,4.0073333,4,.69314718,.48045301,0,1,0,0,,,,,,,2
63,2,1,1,2,35,2,0,,,,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,63.00,15,strict,4.1431346,4,.69314718,.48045301,0,1,0,0,,,,,,,2
132,4,1,2,1,0,2,58,93,3.02,576,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,132.00,45,strict,4.882802,16,1.3862944,1.9218121,.69314718,1,4.0775375,2,6.3561077,40.400105,256.78741,331776,191102976,4.5325994,2
45,2,1,1,1,0,7,0,,,,0,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,Hackney,Apartment,Private room,45.00,,flexible,3.8066626,4,.69314718,.48045301,0,1,0,0,,,,,,,3
150,6,1,4,1,0,2,0,,,,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,150.00,30,strict,5.0106354,36,1.7917595,3.210402,1.3862944,1,0,0,,,,,,,2
300,12,2,8,2,10,1,58,85,1.84,944,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,300.00,80,strict,5.7037826,144,2.4849067,6.1747613,2.0794415,2,4.0775375,2,6.8501263,46.924229,321.43689,891136,841232384,4.4426513,1
95,2,1,1,1,0,3,2,100,1.2,49,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,95.00,35,strict,4.5538769,4,.69314718,.48045301,0,1,1.0986123,1,3.8918202,15.146264,58.946537,2401,117649,4.6051702,3
53,2,1,1,1,0,2,15,100,.51,882,86,House,Private room,moderate,Real Bed,Hackney,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,53.00,,moderate,3.9702919,4,.69314718,.48045301,0,1,2.7725887,1,6.7821922,45.998131,311.96817,777924,686128960,4.6051702,2
30,2,1.5,1,1,0,4,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,1,0,0,,,,,,,3
45,2,1,1,1,0,3,4,100,.38,315,,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,15,strict,3.8066626,4,.69314718,.48045301,0,1,1.6094379,1,5.7525725,33.092091,190.36465,99225,31255876,4.6051702,3
55,2,1,1,2,0,1,6,90,.36,497,,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,55.00,,moderate,4.0073333,4,.69314718,.48045301,0,1,1.9459101,1,6.20859,38.546589,239.31998,247009,122763472,4.4998097,1
